username,date,content,video_title
@МарияМари-ш6с,5 months ago,Россия🇷🇺,Madonna - Express Yourself (Official Video)
@alejandroduranalvial2080,10 years ago,',Madonna - Ghosttown
@SaraShakur94,2 years ago,Yasss,Madonna - Celebration (Official Video)
@tlome8033,4 years ago,It was in the middle of the digital bubble.,Madonna - Ray Of Light (Official Video) [HD]
@82pythons85,1 year ago,Words overrule actions. She should be more careful with her legacy. Getting political is an icon destroyer in modern times.,Madonna - Material Girl (Official Video) [HD]
@AlejandroMartinez-pe1it,12 days ago,Why tf does this shit go so  hard,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@isabelrangel5610,6 years ago,A los 14 xdxdxd,"Madonna, Maluma - Medellín"
@jaleahmackey,7 months ago,meeee,Madonna - True Blue (Official Video)
@virgogypsy4946,1 year ago, @marianoael1286 same! Nearly March 2025!,Madonna - Secret (Official Video) [HD]
@amandinegregoris120,5 years ago, @ShionJrCitrine  😊,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@chriscurtis8344,4 years ago,Plus the high end digital keyboards!,Madonna - Borderline (Official Video) [HD]
@aliasmaxx5074,11 months ago,2025,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@RyanO.M,4 years ago, @mystiquegaming9767  Thanks buddy ♥️ so do you,Madonna - Frozen (Official Video) [HD]
@estrogo9323,1 year ago,Hi,Madonna - Like A Virgin (Official Video)
@arielpinuela1129,1 year ago,Same age here haha,Madonna - Open Your Heart (Official Video) [HD]
@raiderred803,5 years ago,Luv this Billboard 200 #1 album!!!,Madonna - Girl Gone Wild
@pyro4561,10 years ago,Asked a girl to slow dance to this 30 years ago-30 years later we are still together.,Madonna - Crazy For You (Official Video)
@lynndavis6702,5 years ago," @daniellefrese9294  me to, to be young again",Madonna - Into The Groove (Official Video)
@marting2578,9 months ago,Eye of tiger,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@jacektomczak5401,1 month ago,Won z Europy,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@starshinenoonoo,2 years ago,Rip Mr Staley ❤ legend xx,Madonna - Secret (Official Video) [HD]
@juliochanuuuy6109,2 weeks ago,😂,Madonna - Frozen (Official Video) [HD]
@Marlina-nv4cn,2 years ago,​ @alejandro3368  👰🤵,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@fotiskalogirou5011,5 years ago,"I would love to go back to the 80´s,for sure!!!!",Madonna - Into The Groove (Official Video)
@miguelbustos8274,3 years ago,Awesome,Madonna - Crazy For You (Official Video)
@tonyz376,4 years ago (edited)," @grandmasterbitcoin5555  Jamie King, one of the biggest choreographers to this day, choreographed this video and her Drowned World tour.. Whoever you were working with at that shit job of yours was lying to you. Or you're lying right now.",Madonna - Don't Tell Me (Official Video) [HD]
@lvgxc10,1 year ago,Spot on. Great observation,Madonna - La Isla Bonita (Official Video)
@sigmundthepapillon955,6 years ago,That's hot... and emotional...congrats,Madonna - Crazy For You (Official Video)
@amaddness,7 years ago,I love it!,Madonna - Crazy For You (Official Video)
@Whitedark1093,5 years ago,YES! The long version!,"Madonna - Vogue (12"" Remix) [Official Video]"
@Eliza170,2 years ago,Ya pasó de moda querido amigo 😢,Madonna - Like A Virgin (Official Video)
@CDMusique1,9 months ago,"Madonna, the real queen of pop 👸",Madonna - Back That Up To The Beat (Official Lyric Video)
@tb3411,1 year ago,You've never seen La Isla Bonita then,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@melaniemaben4526,4 years ago,Agree. Born to play this role,Madonna - Don't Cry For Me Argentina (Official Video)
@Vrtl.grl01,5 years ago,IM HERE!! :),Madonna - Material Girl (Official Video) [HD]
@JoseSantanaAcosta,1 year ago,22/08/2024❤ lisent,Madonna - Celebration (Official Video)
@dontebunkley1993,10 years ago,and Shep Pettibone,Madonna - Secret (Official Video) [HD]
@Snoopysnowconemaker,1 year ago,My mom wouldn’t let me go to see her and the Beastie Boys at MSG.  I was destroyed.,Madonna - Lucky Star (Official Video)
@CsabaAlbert-k6y,9 months ago,ALAZD MEG MAGAD ( JÉZUS ÉS PINOKIO),Madonna - Girl Gone Wild
@tuggleriguenrdnigo6268,5 years ago,I love Madonna very much ❤️,Madonna - Girl Gone Wild
@miel5504,1 year ago (edited),Copacabana parouuuu só pra ver ela Deusa pqpp👊🤩🤩🤩🔥2024 &?,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@sextonblammer4378,2 years ago,"It was actually her best or one of them, papa don’t preach, like a prayer and express yourself imo are top. Open your hearts also good. I always disliked like a virgin cause it was silly.",Madonna - Cherish (Official Video) [HD]
@lovechocolateish,7 years ago,"So you were born in 1977, right?",Madonna - Vogue (Official Video)
@NadiiaDolinska,4 years ago,Me too,Madonna - Nothing Really Matters (Official Video) [HD]
@ЛюдмилаАнтонова-щ7д,5 years ago,"Ха... ""Они"" говорят это уже давно, и готовятся давно, и нагло ( как мадона, говорят нам об этом) Фильмы, клипы, книги, законы, опыты над людьми, ээээээттттоооо далеко не полный список! Имеющий уши, да услышит! Имеющий глаза, да увидит! Имеющий разум поймёт.....( Я намеренно изменила оригинал, т.к. считать  особо нечего.. буквы названия вируса соответствуют цифрам..)  Теории Римского клуба"" тайные доктрины американских президентов*строительство умопамраничительных объектов ( аэропорт Денвера, подземные секретные тоннели, и ещё до хрена чего... А, ну и конечно ГЛАВНЫЙ ИСТОЧНИК- ЕВАНГЕЛИЕ!","Madonna, Quavo - Eurovision Song Contest 2019"
@benasividovic1696,4 months ago,Take muzike več ne delajo 😢❤,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@bettinamauzick5797,2 years ago,Das war celine soooory,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@BigReggii,6 years ago,"Here we are where most women want expensive things .
Welcome to the instagram era buddy.",Madonna - Material Girl (Official Video) [HD]
@SkyTubeBR,1 year ago, @Khmerchatoyante  Yes,Madonna - Don't Tell Me (Official Video) [HD]
@tompop2517,1 year ago,ill die happy knowing i grew up in the 80's and 90's.... it was seriously the best time to be alive,Madonna - Live To Tell (Official Video)
@graywolf04270427,1 year ago,Yes 2025😊,Madonna - Live To Tell (Official Video)
@TheAndreLukz,5 years ago, @PMT525  you are the one who believes in this conspiracy shit and i’m the “meathead”? lol,"Madonna, Quavo - Eurovision Song Contest 2019"
@2007enthusiast,3 years ago,Beautifully said. I love meeting audiophiles who are really in tune with vocal layering and arrangements in songs,Madonna - Justify My Love (Official Video) [HD]
@bronzergoth7598,1 year ago," @SlarkShark31415   she wrote the damn song which inspired all of the things you mentioned, art is not a zero sum game and a successful collaboration uplifts everyone",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@3x3mm,3 years ago,Madonna ❤️ by billions!,Madonna - Take A Bow (Official Video) [4K]
@manueljesusordonezencacada7030,2 years ago,🏃🏃🏃🏃🏃🏃🏃🏃🏃,"Madonna - Vogue (12"" Remix) [Official Video]"
@waffle8364,2 years ago,Lady gaga it's and was doing the same just in a different time period,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@poshsurreygirl3571,7 years ago,Her 1986 true blue album is a classic,Madonna - Open Your Heart (Official Video) [HD]
@vertbeke7977,1 year ago,👍♥️,Madonna - True Blue (Official Video)
@Clariccy,9 years ago,"´´ Their fandoms are not that interested in social media ´´

they are  but not all of them are interested in the crap part of the social media

and many are of working age and have other priorities",Madonna - Living For Love
@feradj007,10 days ago,Pharell beats 🎶,Madonna - Back That Up To The Beat (Official Lyric Video)
@chrisr8649,3 months ago,2026 anyone???,Madonna - Crazy For You (Official Video)
@raesmith9051,1 month ago,LMAO!  This wasn’t one of them!!  Show me the controversy in this video.😂😂😂  GenX❤,Madonna - Express Yourself (Official Video)
@marialuzmedina1183,6 years ago,💁💁💁💁,"Madonna, Maluma - Medellín"
@conatcha,3 years ago, @kultw1837  because this a Minaj's fanboy thread.,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@momanvgu,5 years ago,"An 80’s latin pop classic by an American artist, the amazing Madonna. Love the small Spanish parts...her heart is on the street tu corazón es suyooooo ❤️💯✔️💚🎼🎤",Madonna - Who's That Girl (Official Video)
@jackiepryer380,4 years ago,You have absolutely NO IDEA how much l  needed to read this today. I'm soooo glad u are doing OK 🙏🙏🙏🙏 Just THANK YOU!!! 💜💜💜,Madonna - You'll See (Official Video)
@marielaflores177,5 years ago,Yooooo!!!,Madonna - Who's That Girl (Official Video)
@leenahdewaard5813,1 year ago,Yes 1 april from the netherlands,Madonna - Beautiful Stranger (Official Video) [HD]
@amolshinde5340,10 months ago (edited),Madonna consistently created music that is ahead of its time.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@adamdaaid1675,5 years ago,Awesome !,Madonna - Living For Love
@giftyzanesuag2855,10 years ago,She is a great singer too!,Madonna - Living For Love
@mauricioherrera6854,10 years ago,"Andrew Aguelo Jajajaja, también pensé muchísimo en Shakira en Objection xD ",Madonna - Ghosttown
@Aladinfa,4 days ago,"Keep
Streaming",Madonna - Music (Official Video)
@RyanO.M,4 years ago," @JAMESFERNANDEZ  is it a shame?! what the hell you talking about dude? the song is older than me and I was not a huge Maddona fan, why to be ashamed for watching it late? of course she’s an amazing artist but that doesn’t mean every freaking one around the entire world must watch her songs… think wiser",Madonna - Frozen (Official Video) [HD]
@MozartHerbert,6 years ago,"Director: ""Madge, what are we gonna do for the music video?""
Madonna: ""I'm gonna give the gays everything they want!""",Madonna - Girl Gone Wild (Official Video)
@BARELYLEGALQUEEN,5 years ago,"Me too, but my father listen to her in 80s, me in 2020. Yes she's absolutely the best singer ever, I have almost every cds!!",Madonna - Who's That Girl (Official Video)
@kingdomreturn304,5 years ago, @marcoselr  LMFAO .. ...... 😆😆😆🤣🤣🤣,Madonna - Ray Of Light (Official Video) [HD]
@melbaT2770,9 months ago,It was!😉,Madonna - Lucky Star (Official Video)
@darynrussell2898,3 years ago,Yes.,Madonna - Borderline (Official Video) [HD]
@95KIPPIE,1 year ago (edited),"Yes she was. Having followed her since Danceteria days, I don’t miss that mousy voice she really worked hard! Although I still say her best album was her first one",Madonna - You'll See (Official Video)
@xdecipherousx,7 months ago,Definately hacked the anti-aging code,Madonna - Hung Up (Official Video) [HD]
@corradochirumbolo7674,2 months ago,Here I am 😊,Madonna - Secret (Official Video) [HD]
@kativasecilia7358,2 months ago,My mom left me the pain unbearable  God why,Madonna - The Power Of Good-Bye (Official Video)
@DM-yi1ur,5 years ago,That's a treasure right there,Madonna - Crazy For You (Official Video)
@kevingraham9275,5 years ago (edited),"@Karen Christie Stay strong and hold tight to those memories...time will ease the pain. The family & friends that are no longer with you won't want you to be sad..!! Smile and think of all the ""HAPPY"" Times you shared. Priceless..!!",Madonna - Crazy For You (Official Video)
@veronicasanchezmunoz8518,1 year ago,😊,Madonna - American Pie (Official Video) [HD]
@sixxxsevveeennnnn,5 months ago,no I'm here cos of Peter griffin,Madonna - Ray Of Light (Official Video) [HD]
@joshposh7239,4 years ago (edited),@Sofia Collins over 1k likes to my comment... I'm so proud,Madonna - You'll See (Official Video)
@smw381st,1 year ago (edited),Like A Virgin is about the only song of hers i cannot stand. But the rest are really fantastic!,Madonna - Lucky Star (Official Video)
@michellecampbell7242,1 year ago,🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️🙋🏽‍♀️,Madonna - Take A Bow (Official Video) [4K]
@staceydeeter9744,1 year ago,51 and here too.,Madonna - Crazy For You (Official Video)
@davidwade7681,3 years ago,I know how it was it was GREEEEEAT,Madonna - Live To Tell (Official Video)
@dennonyxofficial178,10 years ago,George Medel check out new Ghosttown remix (free download) here :  https://soundcloud.com/dennonyx/madonna-ghosttown-dennonyx-remix,Madonna - Ghosttown
@genesisfalcon7027,3 years ago,You guys were obviously born after 98 😅 this is definitely not part 2 of hung up 😂,Madonna - Sorry (Official Video) [HD]
@estebanduarte9534,5 years ago, @beepchill  ª,Madonna - Material Girl (Official Video) [HD]
@robinguindon4596,1 year ago,I was 24yea s old,Madonna - Borderline (Official Video) [HD]
@thomasbrogan8036,3 years ago,This is a perfect song.,Madonna - Don't Tell Me (Official Video) [HD]
@memyselfandi6669,1 year ago,April,Madonna - Living For Love
@RK-eb4iu,4 weeks ago,Me!,Madonna - Live To Tell (Official Video)
@zeriyoucef5094,7 years ago,"Why ?
Are we have a nother Queen ? Or what ?",Madonna - True Blue (Official Video)
@piddtheegepa198,5 years ago,GREAT MADONNA <3,Madonna - Jump (Official Video) [HD]
@Kwagga810,1 year ago,"For whom the bells toll - Metallica

War pigs - Black Sabbath

Imperium - Machine Head

To mention only 3

Good song, made great by an awesome movie moment.",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@Blueluise,1 year ago,"a monster song, family friendly, nearly only girl in the world",Madonna - American Pie (Official Video) [HD]
@kremove,1 month ago,Yes,Madonna - Like A Prayer (Official Video)
@waleedkop4367,9 years ago,QUEEN!!!!!!!,Madonna - Girl Gone Wild
@jamesgilroy331,6 years ago,Shabba,Madonna - Lucky Star (Official Video)
@spongeboymebob771,1 year ago,I like it too but this is an INSANE stretch,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@karinalombrozo3257,2 years ago,Lol😂,Madonna - Express Yourself (Official Video)
@jumbemohamed6765,7 days ago,Anyone in April 2026,Madonna - Frozen (Official Video) [HD]
@munjindersingh8228,1 month ago,Who's listening to Madonna 80s still fresh,Madonna - Express Yourself (Official Video)
@InHocCognovimus,4 years ago," @marta7467  ""En un lugar de La Mancha...""  ;)",Madonna - Open Your Heart (Official Video) [HD]
@AntonStipanovic-dz6gu,2 years ago,2024?,Madonna - You'll See (Official Video)
@Sym11037,5 years ago (edited),"@Gwlad Newydd Y Cymry Muy bien dicho compañero, saludos y muchas gracias por tus palabras!",Madonna - Don't Cry For Me Argentina (Official Video)
@annieray5747,5 years ago, @hansiesma16  I agree 80s is the beginning of the end! Today's music can never reach to that level ever!,Madonna - True Blue (Official Video)
@TheDjSmalls,5 years ago,She did a fantastic job and I hope Madonna get's to see it,Madonna - Justify My Love (Official Video) [HD]
@goldranger5182,5 years ago,Cindy Lauper who shaped 80s Style.. Madonna just COPPIED her,Madonna - Like A Virgin (Official Video)
@marimusic3411,4 years ago, @lolaessam2512  no,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@cindychristal441,3 years ago,A minha cantora favorita! 😍😍😍😍😍🇧🇷,Madonna - Back That Up To The Beat (Official Lyric Video)
@nicholascarroll1225,6 years ago,She should have played Marie Antoinette in a movie!,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@jonydeep3727,1 year ago,احب فنزويلا انا من العراق احب اتعرف,Madonna - La Isla Bonita (Official Video)
@Baltha59,6 years ago,I do and I love!!,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@nathanieljohnson5908,4 years ago (edited),"@misa95 (Gaga's little monster ♥) PLEASE give me a break. Nobody listens to Like a Virgin or Papa don't preach anymore! It's Like a Prayer, La Isla bonita, material girl and Hung up.",Madonna - Girl Gone Wild (Official Video)
@nico2lasto,1 year ago,Not yet,Madonna - 2012 Super Bowl Halftime Show
@hopper6094,4 years ago, @cherry3911  hai,Madonna - Like A Virgin (Official Video)
@ramongilas,5 years ago,She did. at Katy Perry's halftime show when they filmed the progress. They say Madonna's was the first using projections and technology.,Madonna - 2012 Super Bowl Halftime Show
@underthetalltrees,4 years ago,didnt diana ross do superbowl in 96?,Madonna - 2012 Super Bowl Halftime Show
@Raq457,5 years ago,Absolutely,Madonna - 2012 Super Bowl Halftime Show
@stevenmyhre2242,3 years ago, @reworthington8238  y as hot,Madonna - Dress You Up (Official Video)
@debbiewarner177,4 years ago,I loved the original.  This version is spiritual. It transcends me. Only the Queen could deliver something so ethereal.,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Turtleproof,5 years ago,"Not to say one or the other is better, but check out London Grammar.",Madonna - Rain (Official Video) [HD]
@nicolecruz869,4 years ago,Agreeeeeeeeddddd,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@northwalesheritagedestroye6288,4 years ago,She was in a few of Madonnas videos,Madonna - True Blue (Official Video)
@trickytracy1143,4 years ago,I give a shit...I feel the same way as you...I watch this and it is almost painful longing for the innocence of these days. cheers I am with u,Madonna - Cherish (Official Video) [HD]
@prophetmadonna3744,5 years ago,Victor Bastos Live To Tell is the 1st runner up. Frozen beats Live To Tell by a very small point. Both songs prove that Madonna is better singer than anyone except for Cyndi Lauper. And this point was written in the bible. So praise be to God.,Madonna - Frozen (Official Video) [HD]
@AQUAHOLIX,5 years ago,Yesssssss💯❤,Madonna - Secret (Official Video) [HD]
@httambed7202,6 years ago,100% music quality!!!!!,Madonna - Girl Gone Wild
@darioruhl35,3 years ago, @jesuisunpanda  Asi es,Madonna - Jump (Official Video) [HD]
@yeyosilver7067,7 months ago,.... Girl what?,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@AppleCinnamon1,2 years ago (edited)," @draenation265  Check your hearing aids first or go to a choir school for the type you consider to be vocals. They know how to scream in your ears. 
Madonna's vocals are organic, natural, storytelling, raspy, sexy-innocent. Always has been that way since day 1, long before her Evita training. 
The people who questioned her vocals were those who were jealous of her success. 
Madonna's voice stand on itself. She doesn't need  choir schools telling her how to sing. She sing tells her songs brilliantly.",Madonna - Papa Don't Preach (Official Video) [HD]
@arcanelove,1 year ago,Why isnt anyone appreciating maluma for his seductive voice yet cool charisma,"Madonna, Maluma - Medellín"
@tammyfields1939,3 years ago,54 and Young at heart! ❤️,Madonna - Borderline (Official Video) [HD]
@beatrizjbraragao,2 years ago (edited), @juzt_cinema  we're legends 🤘,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@cyntyouh6298,4 years ago,❤️❤️❤️❤️,Madonna - Jump (Official Video) [HD]
@MarkPlotkin-df8cn,1 year ago,I was 12 ❤😊,Madonna - Lucky Star (Official Video)
@DanielAldamagihon,8 months ago,Cierto Yo era adolescente cuando escuché está canción. Me enamoré m😢 más de está mujer,Madonna - Like A Prayer (Official Video)
@MynaceSupreme,3 years ago, @POPDATA  she’s versatile,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@TheLauraVEffect,4 years ago,Since the 80s*,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Hhjhfu247,4 years ago,Ur incel,Madonna - Girl Gone Wild (Official Video)
@32BlueDtk,1 month ago (edited),​​ @zhepyrinth people crossed nicki mfs ain't cross Madonna do your research yo comment not gonna Age well,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@nourishevolvethrive4164,3 years ago, @Howlingburd19   this is true BEYONCE has  a long road ahead of her but she has worked her ass off so far.,Madonna - Vogue (Official Video)
@cristianmosquera6216,4 years ago,evolucionemos en todo sentido de la palabra,Madonna - Like A Prayer (Official Video)
@rushgirl18,9 days ago,I’m 53 and still love this one. Madonna was the shit. Ahead of her time.,Madonna - Dress You Up (Official Video)
@SkyelarEagle,3 years ago,That’s lady gaga,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@user-dq8bs7fo5h,6 years ago,I am a teacher and I approve of this comment,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@vertbeke7977,4 years ago,Great,Madonna - Like A Virgin (Official Video)
@munirlatif1126,7 years ago, @aurallx  now go home,Madonna - Ghosttown
@PVRaviKumar,7 years ago,I am here baby...Even in 2028 also....lol,Madonna - Music (Official Video)
@deadpaul6415,6 years ago (edited),"1993 - this is awesome

2020 - this is awesome",Madonna - Rain (Official Video) [HD]
@dlnnyc64,10 months ago,Yes It was an incredible time. Such good times. Miss it.,Madonna - Open Your Heart (Official Video) [HD]
@zsin128,5 years ago,But she did start with record label.,Madonna - Like A Virgin (Official Video)
@SalimaSultana-po1tk,1 year ago,🇧🇩🇧🇩 from Bangladesh. Nice song . sweet singer Madonna. 🇺🇸🇺🇸🥀🥀❤️❤️❤️❤️❤️❤️❤️❤️🪗🎸🎸👌👌👌👌👌🤷‍♀️🤷‍♀️,"Madonna - Vogue (12"" Remix) [Official Video]"
@ahlamahlam8513,5 years ago,Life human,Madonna - Jump (Official Video) [HD]
@Jacknone-o4p,5 months ago,Just a finesse I love it,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@andreyyue5j,5 years ago,<3,Madonna - Living For Love
@lavitaebella3028,3 months ago,Grazie dal profondo del cuore Fratello dall'Italia,Madonna - Don't Cry For Me Argentina (Official Video)
@teresamidyette7,10 months ago,Okay CONGRESS 2025.❤.,"Madonna - Vogue (12"" Remix) [Official Video]"
@Pallas777,1 year ago,Amazing 👍✨️⭐️✨️,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@kensleyraoapajee4590,4 years ago,F*ck me. YES. Legendary!,Madonna - Don't Tell Me (Official Video) [HD]
@garycarr3857,3 years ago, @heatherwheeler3242  Madonna,Madonna - Lucky Star (Official Video)
@afolabiakinwumi437,2 months ago,"Who's here February 2026
One of Madonnas best 👌",Madonna - Take A Bow (Official Video) [4K]
@alyssaortiz2049,5 years ago,Literally me every single day lol,Madonna - Crazy For You (Official Video)
@Blueluise,1 year ago,"bring the Materia stuff, the plastic and the magazines, don`t forget the favourite newspaper....",Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@LucasNicacioGomes,4 months ago,Queen of The World.,Madonna - Vogue (MDNA World Tour)
@sashabertold3731,4 years ago,We all are dear :)),Madonna - Girl Gone Wild (Official Video)
@bradbowlamma3039,5 years ago,yep I'm trying to learn to do it myself... but its not coming out that well tho,Madonna - Vogue (Official Video)
@vertbeke7977,2 years ago,🔥🐐🎸👍♥️,Madonna - Music (Official Video)
@liamg2271,6 years ago,"Hard to find any flaw with this woman.  Extremely talented, smart, and pretty much physical perfection in her prime.  We forget how insanely beautiful she was because of her jaw-dropping body.   Absolutely deserves her 600+ million dollar fortune and no one has been in her class as a female pop star, it's not close either.",Madonna - Open Your Heart (Official Video) [HD]
@moviehungama49,2 weeks ago,Aye aye,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@TimeWinston,5 years ago,Hi dan bell,Madonna - Justify My Love (Official Video) [HD]
@Giuseppe-x7g,9 months ago (edited),"1:40 light of my life, so blind I can't see",Madonna - Who's That Girl (Official Video)
@finkmarco2631,6 years ago,"wowwww...a  blue Chevrolet Cavalier....in my country, a Chevy Monza.....spetacular as  this  beutiful and peaceful song !",Madonna - Cherish (Official Video) [HD]
@BrunoCaruso-wz7pg,1 year ago (edited)," @Mirtulia  I love Gaga but she doesn´t have the same cultural impact as Madonna (but she came very very close, the same way nobody caused the same cultural impact Britney did...Gaga is considered by many as the very last true pop star, because nobody shook the pop culture worldwidely like her yet)",Madonna - Sorry (Official Video) [HD]
@r4infxll,5 years ago,How would see know though??? Hummm through Bill Gates,Madonna - Ghosttown
@miguelgaldonmoragues,5 years ago,I TOO LISTENING.,Madonna - True Blue (Official Video)
@roldanelvis2449,4 years ago,"Fake people like Ellen always saying that her purpose (Ellen) is to bring together people. When she tries to shame people like Sofia V. For been 🇨🇴 gets 🇺🇸 waiter suspended from work her staff said is painful to work for Ellen! 
Madonna in the other hand is entertaining and she made posible for me straight 🇲🇽 have Black & white friends Asian Gay lesbians even straight woman with out thinking about sex and was 17 I meet wonderful people who loved this song From 🇮🇳 Tibet 🇺🇸 All over 🌎",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@Jenrich-pk9kk,8 months ago,Oh my god this song never get old so notalgic  but I came here because I find who is first commenting on this song 15 yrs ago🤔🤔,Madonna - Like A Virgin (Official Video)
@httambed7202,10 years ago,"She is the best selling female artist of all time, the second is Celine Dion, the bet voice of the 90's Celine!!!!!",Madonna - Girl Gone Wild
@atuvelman,6 years ago,She's a bona fide stripper with a decent voice.  Of course she has stage presence.,Madonna - Open Your Heart (Official Video) [HD]
@JunniorSilvah,6 years ago,"Madonna is boycotted on American radio because of her age.  This is the most ridiculous thing I've ever observed.  To censor an artist because of her age, these absurd rules only happen in the United States.  Here in Brazil Girl Gone Wild was a big hit on the radios and dance floors of the dancing clubs.  And this video was also very successful on all TV music channels.",Madonna - Girl Gone Wild
@joooooooooohn35,6 years ago," @bobnoble6476  do it lol, you didn't come here cuz it was recommended, i bet",Madonna - Die Another Day (Official Video)
@ElDavidGomez,6 years ago,"Pie*, los Animales tienen patas","Madonna, Maluma - Medellín"
@jamesnencka32,4 years ago,Yeah we all were pretty close to her I wish I could tell you what I remember,Madonna - Open Your Heart (Official Video) [HD]
@megansmith1528,8 years ago,"The one and only, the best selling female artist of all time and most successful female artist of all time Madonna ♥♥♥♥♥♥♥♥♥♥♥♥",Madonna - American Pie (Official Video) [HD]
@angelbaby8472,2 months ago,❤🎉,Madonna - Dress You Up (Official Video)
@jibbajabba4712,3 years ago,I don't think you realise that 15 years earlier in 1975 Donna Summer (Giorgio Moroder) released 'Love to Love you Baby' including orgasmic sounds to make Meg Ryan blush. There is nothing raunchy about this. But give Madonna her due she knew how to sell snow to Eskimos.,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@telmadosocorrosarmentoborg1372,2 years ago,Its true,Madonna - Frozen (Official Video) [HD]
@Lzrdman91,5 months ago,It’s so angelic 😇🥰,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@cleuzasilva293,8 years ago,Sheels1976,Madonna - True Blue (Official Video)
@jasontodd201,6 years ago," @tshiamo.k  No, sir. Madonna created a firestorm. With Nicki  it was 'oh...she's done another salacious video showing her false ass'. This video was much more than that. There was uproar globally. Trust me.",Madonna - Justify My Love (Official Video) [HD]
@russianvodka2437,4 years ago,Something to b proud of...👍,Madonna - True Blue (Official Video)
@claudioluizferreiraleite7435,1 year ago, @madonna  sua música mais bonita. I love her. I love You Madonna ❤️❤️❤️💋,Madonna - Papa Don't Preach (Official Video) [HD]
@elizabethjones8041,5 years ago,So it became the first vhs single....,Madonna - Justify My Love (Official Video) [HD]
@redeemed7920,2 years ago,Amen; I’d go back in a heartbeat.,Madonna - Live To Tell (Official Video)
@DerComicladen,6 years ago,Made my day :-D :-D,"Madonna, Quavo - Eurovision Song Contest 2019"
@grimmjow7531,5 years ago,Well Its all about perspective ^^',Madonna - Die Another Day (Official Video)
@messysaurio,10 years ago,:D,Madonna - Vogue (MDNA World Tour)
@alena5571,2 years ago,People wake up,"Madonna, Quavo - Eurovision Song Contest 2019"
@Avarcirith,4 years ago,"I grew up in the 90s, and while some part of me agrees, I do think that this is a case of grass is always greener syndrome. Everyone reminisces about the past. Problem is, you never appreciate the time you're living in for what it is until after it has already passed. Enjoy the present and be thankful for the time you've been given on Earth, no matter when it happens to be.",Madonna - Ray Of Light (Official Video) [HD]
@farhadsabbir7273,5 years ago,Thats why she is one n only Madonna.,Madonna - Frozen (Official Video) [HD]
@dutchcinephile1362,5 years ago,😂,Madonna - Ray Of Light (Official Video) [HD]
@DeniseJarvis582,6 years ago,I agree with you on that.,Madonna - Material Girl (Official Video) [HD]
@daveparker49,1 year ago,"I guess Apple pie sucks to some. It’s my favorite Madonna song. She’s old now, but my God in her prime no one was sexier.",Madonna - Cherish (Official Video) [HD]
@atmakali9599,5 years ago,"spededpat
Who cares ?",Madonna - Don't Tell Me (Official Video) [HD]
@geraminscoll5917,10 years ago,Me 18/01/16,Madonna - Living For Love
@robertjv,2 years ago,Yeah I remember,Madonna - Like A Prayer (Official Video)
@ajinjoe,4 years ago,Wow what a masterpiece! 🙌🏾,Madonna - Hung Up (Official Video) [HD]
