username,date,content,video_title
@Gildedbutterfly1976,10 years ago,Wow really cool that you got to do this! I had the tape it was one of my favorites! I don't really care for the Madonna today. These were her best times.,Madonna - True Blue (Official Video)
@love75179,11 years ago,...,Madonna - Living For Love
@angel23824,10 years ago,+virgorouge Good for you. I did say it was my opinion.,Madonna - Ghosttown
@danielloo9268,2 years ago,I think it's perfect too,Madonna - Die Another Day (Official Video)
@rogerio-roger,1 year ago,Absolutamente inesquecível! Brasil do it much better!,Madonna - Nothing Really Matters (Official Video) [HD]
@BernieGolgo13,9 months ago,❤❤❤❤🎉🎉🎉,Madonna - Express Yourself (Official Video)
@cindycampbell4427,5 years ago,Same here 🙋 😁,Madonna - Borderline (Official Video) [HD]
@shalinibhardwaj3149,5 years ago, @Spiderific  1,Madonna - Die Another Day (Official Video)
@bobsilver3983,9 years ago,"The 80's was pretty cool, I have great memories.  You people have no idea how good life was WITHOUT internet and cellphones.",Madonna - Live To Tell (Official Video)
@darrensims109,4 years ago,"Penn State....1991....LGSA...The Lesbian Gay Student Alliance...(that's all we were back then)  We had a dance....packed with all of us ...students....locals in the gay community.....Suddenly.....Vogue starts playing......the doors burst open.    I will never forget it......Lenny...a drag queen, rare talent and sweet human being as I knew him.....burst through the doors.  Full powdered wig and Madonna look-alike...kills it!!!!  Awesome memory........Lenny....I hope you did alright.  You should have made it to 50 by now.....like me.
   XXXOOO - Darren",Madonna - Vogue (Official Video)
@dannytrinh96,5 years ago,You hella cute lol,Madonna - True Blue (Official Video)
@akmaral880,1 year ago,"Я, как раз сегодня наступил 2025 год, время 03:34, г.Шымкент, Казахстан. Всем пламенный привет",Madonna - Girl Gone Wild (Official Video)
@pegkazu,6 years ago, @stdylan  ..Are you serious?,Madonna - Material Girl (Official Video) [HD]
@Czrmndz5,3 years ago,And in her 50’s none the less!!,Madonna - 2012 Super Bowl Halftime Show
@alelangel,1 year ago,I have 35 and feels like 50. She had 50 in that video and feels herself like 35. Today she is almost 70 and feels like she have 35.,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@FrankHerfjord,5 months ago,"sure - Swift got bigger as the the audience increased with technology. But the cultural impact is different. Or as the say going go - ""Madonna hits different"". Because there can be only one Queen.",Madonna - 2012 Super Bowl Halftime Show
@142chrisjake,2 months ago,​ @jaysondubb Amen!!!!,Madonna - Material Girl (Official Video) [HD]
@cyrisssmith8830,5 years ago,Idk high chance of getting slaughtered,Madonna - Lucky Star (Official Video)
@marziapozzo5061,5 years ago,Right,Madonna - The Power Of Good-Bye (Official Video)
@TeddyOrd,10 months ago (edited),"Esta canción me trae muchos recuerdos por, hermosa , Madonna la mejor.",Madonna - American Pie (Official Video) [HD]
@honzazelnicky676,8 years ago,monoenlanc yeah....Queen of pop with Queen of rap in one song❤️,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@K1RM0,2 years ago,Me Too I Wish I Could turn back the hands of times 😮😢❤,Madonna - Crazy For You (Official Video)
@C4non_141,7 months ago,Really bro REALLY,Madonna - Ray Of Light (Official Video) [HD]
@lalagembul1292,2 years ago,"Yes,,Indonesia",Madonna - You'll See (Official Video)
@bryanafernandez6716,6 years ago,Si jaaaaaaaaa😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😃😃😃😃,"Madonna, Maluma - Medellín"
@kruztevclint2621,6 years ago,Sunday Tenevaca wrote: 😘😘 so beautiful music 🕺🕺,Madonna - Girl Gone Wild
@EUGENEHERNANDEZ-y1t,3 weeks ago,Well said,Madonna - Material Girl (Official Video) [HD]
@jewelzb1402,2 years ago,🙏🏻🙏🏻🙏🏻🙏🏻,Madonna - Into The Groove (Official Video)
@loydetreadwayjrgene,5 years ago (edited),Better artists and MTV!,Madonna - Who's That Girl (Official Video)
@thewolfpack8161,4 years ago (edited),Still one of the best openings in an 80s song. Those first 35 seconds alone is epic ❤️,Madonna - Open Your Heart (Official Video) [HD]
@TheRugby23,6 years ago,You're crazy.  The 60s had the best music.  This is bubble gum garbage.,Madonna - Open Your Heart (Official Video) [HD]
@marcbolling1002,4 years ago," @jordonhanlan   After Madonna had her first daughter Lourdes , Nothing really matters, described her feelings about motherhood. All the water filled bags held as ""babies"" by the dancers, simply symbolizing motherhood.",Madonna - Nothing Really Matters (Official Video) [HD]
@mrc5534,3 years ago,Love  Ms.  Madonna,Madonna - Girl Gone Wild
@robertkennedy4456,4 years ago,This wasn't on the Erotica album...it was on The Immaculate Collection greatest hits album as a new single along with Rescue Me,Madonna - Justify My Love (Official Video) [HD]
@AndrewWilkinson-r4q,4 months ago,How the fuck is chuck going to find out now haha,Madonna - Frozen (Official Video) [HD]
@katherinekey7226,4 years ago,Me,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@JohnEtter-z3o,2 years ago,So how did your mom get the part?,Madonna - True Blue (Official Video)
@kylewaddington1983,2 years ago,What croutry is it in,Madonna - Beautiful Stranger (Official Video) [HD]
@LeBlondReroots,2 years ago,The video was shot in black and white and then hand painted in blue hues.,Madonna - Rain (Official Video) [HD]
@saturninedecember,10 years ago,yea only madonna can make a whole video with perfectly chiseled male backup dancers and still hold the attention of the video lol,Madonna - Girl Gone Wild
@BrillGirl82,3 years ago (edited),I miss the 80’s and 90’s 😢 Even the early 2000’s were so different than now.,Madonna - Live To Tell (Official Video)
@sylviawoods9174,4 years ago,I do it's my all time song ❤️❤️❤️ without any doubt everytime I play it. It only gets better ❤️❤️❣️❣️😍😍😍😍,Madonna - The Power Of Good-Bye (Official Video)
@beingpallavi3272,2 years ago (edited),​ @shaneheffernan  Look at how classy she is.people who are vocal & connected to themselves are often disregarded by stupids.,Madonna - Material Girl (Official Video) [HD]
@danrivhor,6 years ago,I also like You'll See,Madonna - Take A Bow (Official Video) [4K]
@AlaiaWilliamsx,4 years ago, @Agent_Alpha_SLV  not that I know of. Apparently ABBA let Madonna use this and the Fugees use another song.,Madonna - Hung Up (Official Video) [HD]
@fiorellamc4588,3 months ago,2026🎉,Madonna - Celebration (Official Video)
@Abelmoralesgomz,9 years ago,54 millions :'v,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@WileyfoxAu,1 year ago,You must be a gamer 😂😂,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@naturalbeautymore2522,6 years ago,Y desde Canada pero colombiana 💚👌,"Madonna, Maluma - Medellín"
@able136,2 years ago (edited),​ @adampolgar6836 Black mirror white christmas 💙,Madonna - Ray Of Light (Official Video) [HD]
@Altervise,2 years ago,she still is and forever will be the queen of pop,Madonna - Like A Virgin (Official Video)
@Errol-k3m,2 months ago,January 🎉,Madonna - Dress You Up (Official Video)
@joshuarepko-cy2xu,1 year ago,Who would have known a movie like this... would've made a song this beautiful 🎵 🥲,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@leskay1,3 years ago,Kayleigh McEnany cite: http://imgur.com/NvDX1Ly.jpg,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@taishankm,8 months ago,❤💕💕💟,Madonna - Express Yourself (Official Video)
@roybibbs1984,2 years ago,I thoroughly agree!,Madonna - Don't Tell Me (Official Video) [HD]
@AutomaticArrangments,11 years ago,John Smith Yes..I WAS LIVIINGGGG!!! <3 It was so amazing <3,Madonna - Vogue (MDNA World Tour)
@TheWillisShow,2 years ago (edited),She was a phenomenon .  Men wanted her and young women wanted to be her.  I mean every girl I knew in high school was adopting her style and getting kicked out of school for it lol.,Madonna - Dress You Up (Official Video)
@steffenbaum5743,10 months ago,good times,Madonna - The Power Of Good-Bye (Official Video)
@markmcdowell1327,9 years ago,iTzTrooper. I was eat your ❤ out she took my female pop music cherry and had a crush on her the first time ever laid eyes on her and were both native michigan wolverines we don't have to bring it it was already brought in fact we were born with it lol,Madonna - Lucky Star (Official Video)
@joaobatistaoliveirabatista6785,3 years ago,Amo vc Rainha Madonna,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@tomingosi4598,2 years ago,This words was from her bottom ❤️,Madonna - Don't Cry For Me Argentina (Official Video)
@amaliasalazar3090,4 years ago,Kkkkkk não vai ter tur. Só vai ter mediocridade. A rainha tem maltratado quem lhe deu o trono. Vai no video dela com o maluma e coloca a musica na velocidade 1.5 depois vais entender do que estou a falar.,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@seanocarraigh7064,4 years ago,"1990s and 2000s too lol. Erotica, Ray of Light, Music, Confessions are all dance masterpieces",Madonna - Papa Don't Preach (Official Video) [HD]
@senoritaluna8673,3 months ago,"oh i do remember, it was like 84 or 85 and this music and videos arrived here in Chile. I remember at school we had a talent show and the older girls did a Madonna number, pulling the outfits and all and lip synching. Pretty soon they sold madonna booties and the fashion was all over the place. I remember when this movie came out, I was too young to see it back then, and too young to wear the fashion lol. I saw this movie later on in my 20s and loved it, they were all so beautiful, Madonna, Rossanna Arquette and Aidan quinn. Greetings from Chile!",Madonna - Into The Groove (Official Video)
@jluvjourneys3487,2 years ago,Totally agree!!!,Madonna - The Power Of Good-Bye (Official Video)
@jamesleahigh4633,1 month ago,This song is on the playlist at my restaurant... fell in love with her voice.,Madonna - Rain (Official Video) [HD]
@deirdrewemyss-pr9lu,3 weeks ago,Yes 🙂,Madonna - Ray Of Light (Official Video) [HD]
@480yolofordonuts7,6 years ago,They certianly think that given what they have done.,"Madonna, Quavo - Eurovision Song Contest 2019"
@shanehughes3511,3 years ago (edited)," @pr0cessa  I think GAGA was her true succesor. Her music from 2008 to 2015 was very much a throwback to Madonna circa late 80s and 90s. Taboo breaking and empowering. 

Whilst GAGA has gone on to focus half her time in film and tv (an area Madonna had less success in), I think she's the true heir to female pop. Lil Nas X, Miley Cyrus, Dua Lipa, Harry Styles and Billie Eilish etc all have a piece of her in them but Gaga is the heir. 

It's no conincidence that just as Gaga reached icon level famous, Madonna began to struggle to sell singles. She was usurped from the throne. 

For those today in their teens and early 20s Madonna is ""dated"" but she remains the blueprint to many starts today. 

Those like me late 20s to early 30s were the last to experience the Madonna era yet young enough to enjoy the Gaga era.

Regardless Vogue, Like a prayer, hung up, papa don't preach and ray of light will remain playing at clubs and parties for decades to come even if younger people don't appreciate the woman behind the songs fully. 

This performance even today at a major award show with some modern lighting would be just as jaw dropping",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@wilmermaraver7134,2 years ago,Madonna is quite a espectacle!,Madonna - Vogue (MDNA World Tour)
@ajc5869,2 years ago (edited),"80’s and 90’s were the peak of humanity. It was a time that technology moved steady, not too fast to invade us even though at times we felt like it was, but nothing like today. There was hope, we seemed hopeful for the future we didn’t fear new things. It was a time that Information was able to spread fast, but not too fast, we had moderation. We will never be at a point like that again. Life still felt like it had mystery, like there were things to learn and we had to seek out information. We weren’t constantly bombarded with consumerism in the same way we are today. People had blissful ignorance, which sorry to admit was such a good feeling at times, we felt free. The best example that I can give is with music, as great as streaming is, the discovery aspect is nowhere near as profound as it used to be. The hunt to try to find music and discovery at a music store, and the absolute jubilation felt when you found something you loved. We still feel this today, but I constantly feel like i’m chasing that same feeling again…things just feel dull sometimes now.",Madonna - Ray Of Light (Official Video) [HD]
@abrahamroom,4 years ago,Me gusto mucho la producción del video muy del 2022. Diferente como todo lo que hace Madonna que mujer tan  inteligente. Ojalá saque un álbum pronto con un concepto que impacte a los haters resentidos,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@PaoloCavestro-ey9bb,1 year ago,Madonna Is God Almighty and SHE will live eternally!!!,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@oopss148,4 years ago,CONTROVERSY?? How did they get offended by this😭,Madonna - Papa Don't Preach (Official Video) [HD]
@marvel0778,4 years ago," Russian Roulette  I mean ok? Ariana can literally hit whistle notes. I am judging by vocal talent here. It's just my opinion. I prefer Ariana you prefer gaga. gaga had to collaborate with ari just to have another hit. but again, I have my opinion you have yours. Just chill out.",Madonna - Vogue (Official Video)
@blazek06,4 years ago,i love this,Madonna - Frozen (Official Video) [HD]
@sandrafaith,1 year ago, @Femoniq_events  chuckles in grandma age,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@Godofhel1,5 years ago,Those were the good days,Madonna - Secret (Official Video) [HD]
@ronrodriguez9741,2 years ago,Stream Madonna,Madonna - Beautiful Stranger (Official Video) [HD]
@loveme6324,5 years ago,LMAOOO fr I was too😭😭,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@denislauko1388,11 months ago,C’mon vogue! :eyes-purple-crying:,Madonna - Vogue (MDNA World Tour)
@EMBEEAY,6 years ago,THIS IS THE BEST COMMENT ON THIS VIDEO I LAUGHED TOO HARD,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
